MCM_ID,MW,PRECURSOR,oxidation genration,C,H,N,O,Cl,S,Br,Number of Atoms,O:C,average carbon oxidation state,AROMATIC,hydroxyl,aldehyde,ketone,carboxylic acid,ester,ether,nitro,nitrate,PAN,peracid,peroxide,Number of functional groups,COSMOtherm_logKWIOM/G,COSMOtherm_logKW/G
DMMALYOOH,176.12,TM123B,3,6,8,0,6,0,0,0,20,1,0.67,0,1,0,0,0,2,0,0,0,0,0,1,4,9.57,8.52
T123NNCOOH,324.2,TM123B,3,9,12,2,11,0,0,0,34,1.22,0,0,2,0,0,0,0,0,1,1,0,0,2,6,12.13,8.52
EPXALMKT,128.13,TM123B,2,6,8,0,3,0,0,0,17,0.5,-0.33,0,0,1,1,0,0,1,0,0,0,0,0,3,6.07,5
EPXKTMCO3H,160.12,TM123B,3,6,8,0,5,0,0,0,19,0.83,0.33,0,0,0,1,0,0,1,0,0,0,1,0,3,6.89,6.03
NTMB2FUOOH,221.16,TM123B,2,7,11,1,7,0,0,0,26,1,-0.29,0,0,0,0,0,1,0,0,1,0,0,1,3,8.27,5.76
TM123MUCOH,202.2,TM123B,2,9,14,0,5,0,0,0,28,0.56,-0.44,0,2,0,2,0,0,1,0,0,0,0,0,5,9.39,8.43
MC6OTRIKET,158.15,TM123B,2,7,10,0,4,0,0,0,21,0.57,-0.29,0,0,0,2,0,1,0,0,0,0,0,0,3,7,5.79
T123CATECH,152.19,TM123B,2,9,12,0,2,0,0,0,23,0.22,-0.89,1,2,0,0,0,0,0,0,0,0,0,0,2,8.38,6.09
TM123OBPOH,184.19,TM123B,1,9,12,0,4,0,0,0,25,0.44,-0.44,0,1,0,1,0,0,0,0,0,0,0,1,3,8.28,7.03
TMB2FUOH,160.17,TM123B,2,7,12,0,4,0,0,0,23,0.57,-0.57,0,2,0,0,0,1,0,0,0,0,0,0,3,9.57,9.5
NDMMALYOOH,221.12,TM123B,3,6,7,1,8,0,0,0,22,1.33,0.67,0,0,0,0,0,2,0,0,1,0,0,1,4,8.85,5.77
DMMALYOH,160.12,TM123B,3,6,8,0,5,0,0,0,19,0.83,0.33,0,2,0,0,0,2,0,0,0,0,0,0,4,8.92,8.07
TM123BNO3,181.19,TM123B,1,9,11,1,3,0,0,0,24,0.33,-1.11,1,0,0,0,0,0,0,0,1,0,0,0,1,6.39,1.86
DNT123LOOH,308.2,TM123B,3,9,12,2,10,0,0,0,33,1.11,-0.22,0,2,0,0,0,0,0,2,0,0,0,2,6,11.01,8.03
EPXKTMCO2H,144.13,TM123B,3,6,8,0,4,0,0,0,18,0.67,0,0,0,0,1,1,0,1,0,0,0,0,0,3,8.2,8.2
NDNT123OOH,353.2,TM123B,3,9,11,3,12,0,0,0,35,1.33,-0.22,0,1,0,0,0,0,0,2,1,0,0,2,6,11.52,6.62
C7ADCOOH,176.17,TM123B,2,7,12,0,5,0,0,0,24,0.71,-0.29,0,1,1,1,0,0,0,0,0,0,0,1,4,6.92,5.47
TM123BOOH,152.19,TM123B,1,9,12,0,2,0,0,0,23,0.22,-0.89,1,0,0,0,0,0,0,0,0,0,0,1,1,7.51,5.57
CO2H3MCO3H,148.11,TM123B,3,5,8,0,5,0,0,0,18,1,0.4,0,1,0,1,0,0,0,0,0,0,1,0,3,6.31,4.92
C7ADICARB,126.15,TM123B,1,7,10,0,2,0,0,0,19,0.29,-0.86,0,0,1,1,0,0,0,0,0,0,0,0,2,5.92,5.31
TM123BCO2H,150.17,TM123B,2,9,10,0,2,0,0,0,21,0.22,-0.67,1,0,0,0,1,0,0,0,0,0,0,0,1,7.52,5.75
TMB2FUONE,126.15,TM123B,1,7,10,0,2,0,0,0,19,0.29,-0.86,0,0,0,0,0,1,0,0,0,0,0,0,1,7.03,6.54
TM123OLOOH,218.2,TM123B,2,9,14,0,6,0,0,0,29,0.67,-0.22,0,2,0,0,0,0,0,0,0,0,0,2,4,9.6,7.9
T123CT1OOH,168.19,TM123B,3,9,12,0,3,0,0,0,24,0.33,-0.67,1,1,0,0,0,0,0,0,0,0,0,1,2,10.99,10.24
TM123BCHO,134.18,TM123B,1,9,10,0,1,0,0,0,20,0.11,-0.89,1,0,1,0,0,0,0,0,0,0,0,0,1,5.48,3.26
T123NCATEC,197.19,TM123B,3,9,11,1,4,0,0,0,25,0.44,-0.89,1,2,0,0,0,0,0,1,0,0,0,0,3,7.36,3.68
TM123BOL,136.19,TM123B,1,9,12,0,1,0,0,0,22,0.11,-1.11,1,1,0,0,0,0,0,0,0,0,0,0,1,6.85,4.33
TM123BOH,136.19,TM123B,1,9,12,0,1,0,0,0,22,0.11,-1.11,1,1,0,0,0,0,0,0,0,0,0,0,1,6.49,4.74
TM123BPAN,211.17,TM123B,2,9,9,1,5,0,0,0,24,0.56,-0.44,1,0,0,0,0,0,0,0,0,1,0,0,1,6.33,1.03
NTM123OLOH,247.2,TM123B,2,9,13,1,7,0,0,0,30,0.78,-0.44,0,2,0,0,0,0,0,0,1,0,0,1,4,9.85,7.25
C7ADCCO3H,158.15,TM123B,2,7,10,0,4,0,0,0,21,0.57,-0.29,0,0,0,1,0,0,0,0,0,0,1,0,2,6.32,4.08
TM123OXMUC,168.19,TM123B,1,9,12,0,3,0,0,0,24,0.33,-0.67,0,0,0,2,0,0,1,0,0,0,0,0,3,8.31,7.61
TM123MUNO3,247.2,TM123B,2,9,13,1,7,0,0,0,30,0.78,-0.44,0,1,0,2,0,0,1,0,1,0,0,0,5,9.08,6.08
TM123BCO3H,166.17,TM123B,2,9,10,0,3,0,0,0,22,0.33,-0.44,1,0,0,0,0,0,0,0,0,0,1,0,1,6.47,2.91
T123NCTOOH,279.2,TM123B,3,9,13,1,9,0,0,0,32,1,0,0,3,0,0,0,0,0,1,0,0,0,2,6,11.81,9.79
DNT123BOL,226.19,TM123B,3,9,10,2,5,0,0,0,26,0.56,-1.11,1,1,0,0,0,0,0,2,0,0,0,0,3,8.48,3.96
EPXKTMPAN,205.12,TM123B,3,6,7,1,7,0,0,0,21,1.17,0.33,0,0,0,1,0,0,1,0,0,1,0,0,3,6.44,2.38
TM123OHNO2,181.19,TM123B,2,9,11,1,3,0,0,0,24,0.33,-1.11,1,1,0,0,0,0,0,1,0,0,0,0,2,6.71,2.85
C7ADCOH,160.17,TM123B,2,7,12,0,4,0,0,0,23,0.57,-0.57,0,2,1,1,0,0,0,0,0,0,0,0,4,6.25,5.27
MC6OTKTOOH,190.15,TM123B,2,7,10,0,6,0,0,0,23,0.86,0.29,0,0,0,2,0,1,0,0,0,0,0,1,4,7.69,6.53
MC6OTKETOH,174.15,TM123B,2,7,10,0,5,0,0,0,22,0.71,0,0,1,0,2,0,1,0,0,0,0,0,0,4,7.51,6.39
DMMALANHY,126.11,TM123B,2,6,6,0,3,0,0,0,15,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,6.29,4.32
NT123L1OOH,197.19,TM123B,3,9,11,1,4,0,0,0,25,0.44,-0.89,1,0,0,0,0,0,0,1,0,0,0,1,2,8.05,4.54
TM123MUOOH,218.2,TM123B,2,9,14,0,6,0,0,0,29,0.67,-0.22,0,1,0,2,0,0,1,0,0,0,0,1,5,9.32,8.65
TM123OOH,152.19,TM123B,2,9,12,0,2,0,0,0,23,0.22,-0.89,1,0,0,0,0,0,0,0,0,0,0,1,1,7.3,5.11
C7ADCPAN,203.15,TM123B,2,7,9,1,6,0,0,0,23,0.86,-0.29,0,0,0,1,0,0,0,0,0,1,0,0,2,6.25,2.29
NTM123LOOH,263.2,TM123B,2,9,13,1,8,0,0,0,31,0.89,-0.22,0,1,0,0,0,0,0,0,1,0,0,2,4,10.01,7.09
TM123BPNO3,231.2,TM123B,1,9,13,1,6,0,0,0,29,0.67,-0.67,0,1,0,0,0,0,0,0,1,0,0,1,3,7.88,4.73
C7ADCCO2H,142.15,TM123B,2,7,10,0,3,0,0,0,20,0.43,-0.57,0,0,0,1,1,0,0,0,0,0,0,0,2,7.49,7.19
TM124MUO2H,184.19,TM124B,2,9,12,0,4,0,0,0,25,0.44,-0.44,0,0,0,1,1,0,1,0,0,0,0,0,3,9.99,10.01
TM124QOOH,200.19,TM124B,3,9,12,0,5,0,0,0,26,0.56,-0.22,0,1,0,2,0,0,0,0,0,0,0,1,4,10.8,10.88
TM124OLOOH,218.2,TM124B,2,9,14,0,6,0,0,0,29,0.67,-0.22,0,2,0,0,0,0,0,0,0,0,0,2,4,9.85,8.68
TM124OL,136.19,TM124B,1,9,12,0,1,0,0,0,22,0.11,-1.11,1,1,0,0,0,0,0,0,0,0,0,0,1,6.35,3.5
T124NCTOOH,279.2,TM124B,3,9,13,1,9,0,0,0,32,1,0,0,3,0,0,0,0,0,1,0,0,0,2,6,11.99,10.22
TM124MUCCO,200.19,TM124B,2,9,12,0,5,0,0,0,26,0.56,-0.22,0,1,1,2,0,0,1,0,0,0,0,0,5,8.46,6.55
NTM124LOOH,263.2,TM124B,2,9,13,1,8,0,0,0,31,0.89,-0.22,0,1,0,0,0,0,0,0,1,0,0,2,4,9.81,6.91
TM124MUNO3,247.2,TM124B,2,9,13,1,7,0,0,0,30,0.78,-0.44,0,1,1,1,0,0,1,0,1,0,0,0,5,8.28,5.08
TM124MUCOH,202.2,TM124B,2,9,14,0,5,0,0,0,28,0.56,-0.44,0,2,1,1,0,0,1,0,0,0,0,0,5,8.47,7.26
TM124BCHO,134.18,TM124B,1,9,10,0,1,0,0,0,20,0.11,-0.89,1,0,1,0,0,0,0,0,0,0,0,0,1,6.1,3.96
DM124OOH,138.16,TM124B,2,8,10,0,2,0,0,0,20,0.25,-0.75,1,0,0,0,0,0,0,0,0,0,0,1,1,7.16,4.88
DM124OHNO2,167.16,TM124B,2,8,9,1,3,0,0,0,21,0.38,-1,1,1,0,0,0,0,0,1,0,0,0,0,2,6.52,3.13
TM124OXMUC,168.19,TM124B,1,9,12,0,3,0,0,0,24,0.33,-0.67,0,0,1,1,0,0,1,0,0,0,0,0,3,7.9,6.68
T124CATECH,152.19,TM124B,2,9,12,0,2,0,0,0,23,0.22,-0.89,1,2,0,0,0,0,0,0,0,0,0,0,2,7.78,5.06
NT124L1OOH,197.19,TM124B,3,9,11,1,4,0,0,0,25,0.44,-0.89,1,0,0,0,0,0,0,1,0,0,0,1,2,8.85,5.84
C7BDICARB,126.15,TM124B,1,7,10,0,2,0,0,0,19,0.29,-0.86,0,0,0,2,0,0,0,0,0,0,0,0,2,5.88,4.97
T124CT1OOH,168.19,TM124B,3,9,12,0,3,0,0,0,24,0.33,-0.67,1,1,0,0,0,0,0,0,0,0,0,1,2,11.33,9.81
C7BDCOH,160.17,TM124B,2,7,12,0,4,0,0,0,23,0.57,-0.57,0,2,0,2,0,0,0,0,0,0,0,0,4,6.13,5.23
DNT124LOOH,308.2,TM124B,3,9,12,2,10,0,0,0,33,1.11,-0.22,0,2,0,0,0,0,0,2,0,0,0,2,6,10.81,7.59
TM124B,120.19,TM124B,0,9,12,0,0,0,0,0,21,0,-1.33,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.82
TM124OOH,152.19,TM124B,2,9,12,0,2,0,0,0,23,0.22,-0.89,1,0,0,0,0,0,0,0,0,0,0,1,1,7.42,4.74
C7MOCOCO3H,216.19,TM124B,3,9,12,0,6,0,0,0,27,0.67,0,0,1,0,2,0,0,0,0,0,0,1,0,4,8.29,5.37
TM124BCO2H,150.17,TM124B,2,9,10,0,2,0,0,0,21,0.22,-0.67,1,0,0,0,1,0,0,0,0,0,0,0,1,7.92,6.13
TM124MUPAN,245.19,TM124B,2,9,11,1,7,0,0,0,28,0.78,-0.22,0,0,0,1,0,0,1,0,0,1,0,0,3,8.34,4.54
NDNT124OOH,353.2,TM124B,3,9,11,3,12,0,0,0,35,1.33,-0.22,0,1,0,0,0,0,0,2,1,0,0,2,6,10.75,5.78
TM124OLOH,202.2,TM124B,2,9,14,0,5,0,0,0,28,0.56,-0.44,0,3,0,0,0,0,0,0,0,0,0,1,4,9.56,9.38
TM124BPAN,211.17,TM124B,2,9,9,1,5,0,0,0,24,0.56,-0.44,1,0,0,0,0,0,0,0,0,1,0,0,1,6.66,1.25
TM124BNO3,181.19,TM124B,1,9,11,1,3,0,0,0,24,0.33,-1.11,1,0,0,0,0,0,0,0,1,0,0,0,1,6.59,1.93
TM124QONE,150.17,TM124B,2,9,10,0,2,0,0,0,21,0.22,-0.67,0,0,0,2,0,0,0,0,0,0,0,0,2,6.31,4.24
TM124BP2OH,186.21,TM124B,1,9,14,0,4,0,0,0,27,0.44,-0.67,0,2,0,0,0,0,0,0,0,0,0,1,3,9.1,8.56
TM124MUOOH,218.2,TM124B,2,9,14,0,6,0,0,0,29,0.67,-0.22,0,1,1,1,0,0,1,0,0,0,0,1,5,8.62,6.92
TM124OHNO2,181.19,TM124B,2,9,11,1,3,0,0,0,24,0.33,-1.11,1,1,0,0,0,0,0,1,0,0,0,0,2,9,6.38
TM124BPNO3,231.2,TM124B,1,9,13,1,6,0,0,0,29,0.67,-0.67,0,1,0,0,0,0,0,0,1,0,0,1,3,8.28,5.34
DNT124BOL,226.19,TM124B,3,9,10,2,5,0,0,0,26,0.56,-1.11,1,1,0,0,0,0,0,2,0,0,0,0,3,10.64,6.97
C3M2COCO2H,128.13,TM124B,2,6,8,0,3,0,0,0,17,0.5,-0.33,0,0,1,0,1,0,0,0,0,0,0,0,2,7.07,7.14
C7BDCOOH,176.17,TM124B,2,7,12,0,5,0,0,0,24,0.71,-0.29,0,1,0,2,0,0,0,0,0,0,0,1,4,6.52,4.84
NTM124QOOH,245.19,TM124B,3,9,11,1,7,0,0,0,28,0.78,-0.22,0,0,0,2,0,0,0,0,1,0,0,1,4,9.25,5.1
NTM124OLOH,247.2,TM124B,2,9,13,1,7,0,0,0,30,0.78,-0.44,0,2,0,0,0,0,0,0,1,0,0,1,4,9.51,6.69
TM124MUO3H,200.19,TM124B,2,9,12,0,5,0,0,0,26,0.56,-0.22,0,0,0,1,0,0,1,0,0,0,1,0,3,8.82,6.74
TM124BOH,136.19,TM124B,1,9,12,0,1,0,0,0,22,0.11,-1.11,1,1,0,0,0,0,0,0,0,0,0,0,1,6.68,5.12
T124NNCOOH,324.2,TM124B,3,9,12,2,11,0,0,0,34,1.22,0,0,2,0,0,0,0,0,1,1,0,0,2,6,12.15,8.27
T124NCATEC,197.19,TM124B,3,9,11,1,4,0,0,0,25,0.44,-0.89,1,2,0,0,0,0,0,1,0,0,0,0,3,9.89,7.32
C7CO2M5OH,156.18,TM124B,2,8,12,0,3,0,0,0,23,0.38,-0.75,0,1,0,2,0,0,0,0,0,0,0,0,3,7.47,6.82
TM124BPOOH,202.2,TM124B,1,9,14,0,5,0,0,0,28,0.56,-0.44,0,1,0,0,0,0,0,0,0,0,0,2,3,9.68,8.74
CO4DBC9,182.17,TM124B,3,9,10,0,4,0,0,0,23,0.44,-0.22,0,0,1,3,0,0,0,0,0,0,0,0,4,7.03,4.23
TM124QOH,184.19,TM124B,3,9,12,0,4,0,0,0,25,0.44,-0.44,0,2,0,2,0,0,0,0,0,0,0,0,4,8.78,7.8
C7MOHCOPAN,261.19,TM124B,3,9,11,1,8,0,0,0,29,0.89,0,0,1,0,2,0,0,0,0,0,1,0,0,4,8.13,3.49
C7CO2M5OOH,172.18,TM124B,2,8,12,0,4,0,0,0,24,0.5,-0.5,0,0,0,2,0,0,0,0,0,0,0,1,3,8.53,7.74
TM124NOOH,249.17,TM124B,3,8,11,1,8,0,0,0,28,1,0,0,2,0,0,0,0,0,1,0,0,0,2,5,10.43,8.09
TM124BOOH,152.19,TM124B,1,9,12,0,2,0,0,0,23,0.22,-0.89,1,0,0,0,0,0,0,0,0,0,0,1,1,7.39,5.25
TM124BCO3H,166.17,TM124B,2,9,10,0,3,0,0,0,22,0.33,-0.44,1,0,0,0,0,0,0,0,0,0,1,0,1,6.7,3.06
C7M3CO,154.16,TM135B,2,8,10,0,3,0,0,0,21,0.38,-0.5,0,0,0,3,0,0,0,0,0,0,0,0,3,6.56,4.74
TM135BPNO3,231.2,TM135B,1,9,13,1,6,0,0,0,29,0.67,-0.67,0,1,0,0,0,0,0,0,1,0,0,1,3,9.75,7.42
C7M2CO5OH,156.18,TM135B,2,8,12,0,3,0,0,0,23,0.38,-0.75,0,1,0,2,0,0,0,0,0,0,0,0,3,7.33,6.77
TM135B,120.19,TM135B,0,9,12,0,0,0,0,0,21,0,-1.33,1,0,0,0,0,0,0,0,0,0,0,0,0,4.53,0.77
TMBOH,136.19,TM135B,1,9,12,0,1,0,0,0,22,0.11,-1.11,1,1,0,0,0,0,0,0,0,0,0,0,1,6.69,4.98
TM135OLOOH,218.2,TM135B,2,9,14,0,6,0,0,0,29,0.67,-0.22,0,2,0,0,0,0,0,0,0,0,0,2,4,10.1,9.19
TMBCHO,134.18,TM135B,1,9,10,0,1,0,0,0,20,0.11,-0.89,1,0,1,0,0,0,0,0,0,0,0,0,1,6.02,3.67
TM135MUO3H,200.19,TM135B,2,9,12,0,5,0,0,0,26,0.56,-0.22,0,0,0,1,0,0,1,0,0,0,1,0,3,8.32,6.18
TM135BP2OH,186.21,TM135B,1,9,14,0,4,0,0,0,27,0.44,-0.67,0,2,0,0,0,0,0,0,0,0,0,1,3,9.79,9.45
TM135OBPOH,184.19,TM135B,1,9,12,0,4,0,0,0,25,0.44,-0.44,0,1,0,1,0,0,0,0,0,0,0,1,3,8.97,8
TM135BZOL,136.19,TM135B,1,9,12,0,1,0,0,0,22,0.11,-1.11,1,1,0,0,0,0,0,0,0,0,0,0,1,6.38,3.45
TMBNO3,181.19,TM135B,1,9,11,1,3,0,0,0,24,0.33,-1.11,1,0,0,0,0,0,0,0,1,0,0,0,1,6.6,1.83
TM135BPOOH,202.2,TM135B,1,9,14,0,5,0,0,0,28,0.56,-0.44,0,1,0,0,0,0,0,0,0,0,0,2,3,10.09,9.4
TM135MUPAN,245.19,TM135B,2,9,11,1,7,0,0,0,28,0.78,-0.22,0,0,0,1,0,0,1,0,0,1,0,0,3,8.17,3.84
TMBOOH,152.19,TM135B,1,9,12,0,2,0,0,0,23,0.22,-0.89,1,0,0,0,0,0,0,0,0,0,0,1,1,7.6,5.46
NTM135OLOH,247.2,TM135B,2,9,13,1,7,0,0,0,30,0.78,-0.44,0,2,0,0,0,0,0,0,1,0,0,1,4,9.56,6.81
TM135OXMUC,168.19,TM135B,1,9,12,0,3,0,0,0,24,0.33,-0.67,0,0,1,1,0,0,1,0,0,0,0,0,3,7.45,5.85
TM135MUO2H,184.19,TM135B,2,9,12,0,4,0,0,0,25,0.44,-0.44,0,0,0,1,1,0,1,0,0,0,0,0,3,9.83,9.7
TM135OLOH,202.2,TM135B,2,9,14,0,5,0,0,0,28,0.56,-0.44,0,3,0,0,0,0,0,0,0,0,0,1,4,9.32,9.71
NTM135LOOH,263.2,TM135B,2,9,13,1,8,0,0,0,31,0.89,-0.22,0,1,0,0,0,0,0,0,1,0,0,2,4,9.94,6.92
TM135MUOOH,218.2,TM135B,2,9,14,0,6,0,0,0,29,0.67,-0.22,0,1,1,1,0,0,1,0,0,0,0,1,5,8.24,6.8
TM135MUNO3,247.2,TM135B,2,9,13,1,7,0,0,0,30,0.78,-0.44,0,1,1,1,0,0,1,0,1,0,0,0,5,8.4,5.24
TM135MUOH,202.2,TM135B,2,9,14,0,5,0,0,0,28,0.56,-0.44,0,2,1,1,0,0,1,0,0,0,0,0,5,8.44,7.52
C7M2CO5OOH,172.18,TM135B,2,8,12,0,4,0,0,0,24,0.5,-0.5,0,0,0,2,0,0,0,0,0,0,0,1,3,8.63,7.98
PTLQONE,122.12,TOLUENE,2,7,6,0,2,0,0,0,15,0.29,-0.29,0,0,0,2,0,0,0,0,0,0,0,0,2,5.86,4.7
MCATECHOL,124.14,TOLUENE,2,7,8,0,2,0,0,0,17,0.29,-0.57,1,2,0,0,0,0,0,0,0,0,0,0,2,7.77,6.25
C6COOHCO3H,188.13,TOLUENE,3,7,8,0,6,0,0,0,21,0.86,0.57,0,1,1,1,0,0,0,0,0,0,1,0,4,7.63,4.95
TLEMUCOOH,190.15,TOLUENE,2,7,10,0,6,0,0,0,23,0.86,0.29,0,1,1,1,0,0,1,0,0,0,0,1,5,8.82,8.06
TOLUENE,92.14,TOLUENE,0,7,8,0,0,0,0,0,15,0,-1.14,1,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0.86
C6CO2OHPAN,233.13,TOLUENE,3,7,7,1,8,0,0,0,23,1.14,0.57,0,1,1,1,0,0,0,0,0,1,0,0,4,7.47,3
TLEMUCCO3H,172.14,TOLUENE,2,7,8,0,5,0,0,0,20,0.71,0.29,0,0,0,1,0,0,1,0,0,0,1,0,3,8.3,7.15
PTLQCO,154.12,TOLUENE,3,7,6,0,4,0,0,0,17,0.57,0.29,0,1,0,3,0,0,0,0,0,0,0,0,4,9.33,9.16
NCRESOH,219.15,TOLUENE,2,7,9,1,7,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,0,0,1,4,10.51,9.24
MNCATECH,169.13,TOLUENE,3,7,7,1,4,0,0,0,19,0.57,-0.57,1,2,0,0,0,0,0,1,0,0,0,0,3,6.95,3.93
NCRESOOH,235.15,TOLUENE,2,7,9,1,8,0,0,0,25,1.14,0.29,0,1,0,0,0,0,0,0,1,0,0,2,4,10.17,8.22
PTLQOH,156.14,TOLUENE,3,7,8,0,4,0,0,0,19,0.57,0,0,2,0,2,0,0,0,0,0,0,0,0,4,8.66,8.45
PTLQOOH,172.14,TOLUENE,3,7,8,0,5,0,0,0,20,0.71,0.29,0,1,0,2,0,0,0,0,0,0,0,1,4,9.57,8.96
C6125CO,126.11,TOLUENE,2,6,6,0,3,0,0,0,15,0.5,0,0,0,1,2,0,0,0,0,0,0,0,0,3,5.7,4.11
TLEMUCOH,174.15,TOLUENE,2,7,10,0,5,0,0,0,22,0.71,0,0,2,1,1,0,0,1,0,0,0,0,0,5,8.64,8.09
TLBIPERNO3,203.15,TOLUENE,1,7,9,1,6,0,0,0,23,0.86,-0.29,0,1,0,0,0,0,0,0,1,0,0,1,3,8.27,6.07
TLBIPEROOH,174.15,TOLUENE,1,7,10,0,5,0,0,0,22,0.71,0,0,1,0,0,0,0,0,0,0,0,0,2,3,9.76,10.37
TLEPOXMUC,140.14,TOLUENE,1,7,8,0,3,0,0,0,18,0.43,-0.29,0,0,1,1,0,0,1,0,0,0,0,0,3,7.52,6.82
C615CO2OH,128.13,TOLUENE,2,6,8,0,3,0,0,0,17,0.5,-0.33,0,1,1,1,0,0,0,0,0,0,0,0,3,6.9,6.89
MNNCATCOOH,296.15,TOLUENE,3,7,8,2,11,0,0,0,28,1.57,0.57,0,2,0,0,0,0,0,1,1,0,0,2,6,11.9,8.47
C615CO2OOH,144.13,TOLUENE,2,6,8,0,4,0,0,0,18,0.67,0,0,0,1,1,0,0,0,0,0,0,0,1,3,7.96,7.75
TLBIPER2OH,158.15,TOLUENE,1,7,10,0,4,0,0,0,21,0.57,-0.29,0,2,0,0,0,0,0,0,0,0,0,1,3,9.09,9.8
TLEMUCNO3,219.15,TOLUENE,2,7,9,1,7,0,0,0,24,1,0,0,1,1,1,0,0,1,0,1,0,0,0,5,9.26,7.3
TLEMUCCO,172.14,TOLUENE,2,7,8,0,5,0,0,0,20,0.71,0.29,0,1,1,2,0,0,1,0,0,0,0,0,5,8.19,6.85
TLEMUCCO2H,156.14,TOLUENE,2,7,8,0,4,0,0,0,19,0.57,0,0,0,0,1,1,0,1,0,0,0,0,0,3,10.13,10.5
CRESOOH,190.15,TOLUENE,2,7,10,0,6,0,0,0,23,0.86,0.29,0,2,0,0,0,0,0,0,0,0,0,2,4,9.87,9.78
C7CO4DB,154.12,TOLUENE,3,7,6,0,4,0,0,0,17,0.57,0.29,0,0,2,2,0,0,0,0,0,0,0,0,4,5.77,3.07
NPTLQOOH,217.13,TOLUENE,3,7,7,1,7,0,0,0,22,1,0.29,0,0,0,2,0,0,0,0,1,0,0,1,4,9.1,6.16
MCATEC1OOH,140.14,TOLUENE,3,7,8,0,3,0,0,0,18,0.43,-0.29,1,1,0,0,0,0,0,0,0,0,0,1,2,7.2,5.72
MNCATECOOH,251.15,TOLUENE,3,7,9,1,9,0,0,0,26,1.29,0.57,0,3,0,0,0,0,0,1,0,0,0,2,6,11.69,11.02
CRESOH,174.15,TOLUENE,2,7,10,0,5,0,0,0,22,0.71,0,0,3,0,0,0,0,0,0,0,0,0,1,4,11.19,12.57
CRESOL,108.14,TOLUENE,1,7,8,0,1,0,0,0,16,0.14,-0.86,1,1,0,0,0,0,0,0,0,0,0,0,1,6.16,4.43
TLEMUCPAN,217.13,TOLUENE,2,7,7,1,7,0,0,0,22,1,0.29,0,0,0,1,0,0,1,0,0,1,0,0,3,8.31,4.84
C2CL32OH,165.4,TRICLETH,1,2,3,0,2,3,0,0,10,1,2,0,2,0,0,0,0,0,0,0,0,0,0,5,10.49,10.82
C2CL3OHOOH,181.4,TRICLETH,1,2,3,0,3,3,0,0,11,1.5,3,0,1,0,0,0,0,0,0,0,0,0,1,5,8.47,7.42
C2CL3HOOOH,181.4,TRICLETH,1,2,3,0,3,3,0,0,11,1.5,3,0,1,0,0,0,0,0,0,0,0,0,1,5,10.35,10.01
TRICLETH,131.39,TRICLETH,0,2,1,0,0,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2.88,0.22
PROL1MPAN,179.13,UNKNOWN,N/A,5,9,1,6,0,0,0,21,1.2,-0.4,0,1,0,0,0,0,0,0,0,1,0,0,2,4.85,1.55
IPRHOCO2H,104.1,UNKNOWN,N/A,4,8,0,3,0,0,0,15,0.75,-0.5,0,1,0,0,1,0,0,0,0,0,0,0,2,6.48,7.1
M3BU2OLOOH,120.15,UNKNOWN,N/A,5,12,0,3,0,0,0,20,0.6,-1.2,0,1,0,0,0,0,0,0,0,0,0,1,2,6.47,6.32
EPXDLCO2H,116.07,UNKNOWN,N/A,4,4,0,4,0,0,0,12,1,1,0,0,1,0,1,0,1,0,0,0,0,0,3,7.77,8.11
MALDIAL,84.07,UNKNOWN,N/A,4,4,0,2,0,0,0,10,0.5,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4.45,4.19
C6PAN23,193.15,UNKNOWN,N/A,6,11,1,6,0,0,0,24,1,-0.67,0,1,0,0,0,0,0,0,0,1,0,0,2,5.5,2
C6PAN22,193.15,UNKNOWN,N/A,6,11,1,6,0,0,0,24,1,-0.67,0,1,0,0,0,0,0,0,0,1,0,0,2,6.07,2.43
DMKOHOOH,162.14,UNKNOWN,N/A,6,10,0,5,0,0,0,21,0.83,0,0,1,0,2,0,0,0,0,0,0,0,1,4,7.51,7.4
MPRK,86.13,UNKNOWN,N/A,5,10,0,1,0,0,0,16,0.2,-1.6,0,0,0,1,0,0,0,0,0,0,0,0,1,3.47,2.64
NOA,119.08,UNKNOWN,N/A,3,5,1,4,0,0,0,13,1.33,-0.67,0,0,0,1,0,0,0,0,1,0,0,0,2,4.92,3.08
BIACETOOH,118.09,UNKNOWN,N/A,4,6,0,4,0,0,0,14,1,0.5,0,0,0,2,0,0,0,0,0,0,0,1,3,5.69,5.13
HEPTOH,116.2,UNKNOWN,N/A,7,16,0,1,0,0,0,24,0.14,-2,0,1,0,0,0,0,0,0,0,0,0,0,1,4.71,2.73
C42OH,165.1,UNKNOWN,N/A,4,7,1,6,0,0,0,18,1.5,0,0,2,1,0,0,0,0,0,1,0,0,0,4,7.09,5.6
C63NO3,177.16,UNKNOWN,N/A,6,11,1,5,0,0,0,23,0.83,-1,0,1,0,1,0,0,0,0,1,0,0,0,3,7.61,5.87
C514OH,116.12,UNKNOWN,N/A,5,8,0,3,0,0,0,16,0.6,-0.4,0,1,2,0,0,0,0,0,0,0,0,0,3,6.08,6.63
